price,points,country,province,price_per_country_mean,price_per_country_mean_diff,price_per_country_median,price_per_country_median_diff,price_per_province_mean,price_per_province_mean_diff,price_per_province_median,price_per_province_median_diff,points_per_country_mean,points_per_country_median,points_per_province_mean,points_per_province_median
120.0,96,US,California,36.23818813834525,83.76181186165475,30.0,90.0,38.68686189197347,81.31313810802652,33.0,87.0,88.59421613394215,88.0,88.67250115154307,89.0
17.0,86,Spain,Northern Spain,25.583870843967777,-8.583870843967777,18.0,-1.0,26.051110857873205,-9.051110857873205,18.0,-1.0,87.06388206388206,87.0,86.95850622406638,87.0
15.0,90,US,Oregon,36.23818813834525,-21.23818813834525,30.0,-15.0,36.54054054054054,-21.54054054054054,30.0,-15.0,88.59421613394215,88.0,89.21321321321321,89.0
30.0,87,Spain,Northern Spain,25.583870843967777,4.416129156032223,18.0,12.0,26.051110857873205,3.948889142126795,18.0,12.0,87.06388206388206,87.0,86.95850622406638,87.0
13.0,83,Australia,South Australia,33.75182481751825,-20.751824817518248,22.0,-9.0,38.371428571428574,-25.371428571428574,22.0,-9.0,88.67883211678833,89.0,89.27142857142857,89.0
17.0,86,France,Bordeaux,40.08589605462504,-23.08589605462504,30.0,-13.0,35.069461044637414,-18.069461044637414,29.0,-12.0,88.80617372577171,89.0,88.49864498644986,88.0
40.0,88,Spain,Catalonia,25.583870843967777,14.416129156032223,18.0,22.0,26.510902889965895,13.489097110034105,18.0,22.0,87.06388206388206,87.0,87.18666666666667,87.0
60.0,88,US,California,36.23818813834525,23.76181186165475,30.0,30.0,38.68686189197347,21.31313810802653,33.0,27.0,88.59421613394215,88.0,88.67250115154307,89.0
15.0,88,Australia,South Australia,33.75182481751825,-18.751824817518248,22.0,-7.0,38.371428571428574,-23.371428571428574,22.0,-7.0,88.67883211678833,89.0,89.27142857142857,89.0
65.0,88,US,New York,36.23818813834525,28.76181186165475,30.0,35.0,21.666666666666668,43.33333333333333,20.0,45.0,88.59421613394215,88.0,87.01785714285714,87.0
27.0,86,US,Virginia,36.23818813834525,-9.23818813834525,30.0,-3.0,29.527452432238377,-2.527452432238377,28.0,-1.0,88.59421613394215,88.0,85.79166666666667,86.0
75.0,92,US,California,36.23818813834525,38.76181186165475,30.0,45.0,38.68686189197347,36.31313810802653,33.0,42.0,88.59421613394215,88.0,88.67250115154307,89.0
23.0,82,Spain,Northern Spain,25.583870843967777,-2.5838708439677767,18.0,5.0,26.051110857873205,-3.051110857873205,18.0,5.0,87.06388206388206,87.0,86.95850622406638,87.0
35.0,88,US,California,36.23818813834525,-1.2381881383452509,30.0,5.0,38.68686189197347,-3.6868618919734715,33.0,2.0,88.59421613394215,88.0,88.67250115154307,89.0
32.0,92,Israel,Galilee,33.81818181818182,-1.8181818181818201,26.5,5.5,30.73076923076923,1.26923076923077,22.0,10.0,88.5,89.0,88.42307692307692,89.0
28.0,91,US,Oregon,36.23818813834525,-8.23818813834525,30.0,-2.0,36.54054054054054,-8.54054054054054,30.0,-2.0,88.59421613394215,88.0,89.21321321321321,89.0
35.317716747442105,93,France,Bordeaux,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,35.069461044637414,0.24825570280469123,29.0,6.317716747442105,88.80617372577171,89.0,88.49864498644986,88.0
20.0,87,US,California,36.23818813834525,-16.23818813834525,30.0,-10.0,38.68686189197347,-18.68686189197347,33.0,-13.0,88.59421613394215,88.0,88.67250115154307,89.0
56.0,88,US,California,36.23818813834525,19.76181186165475,30.0,26.0,38.68686189197347,17.31313810802653,33.0,23.0,88.59421613394215,88.0,88.67250115154307,89.0
16.0,87,France,Bordeaux,40.08589605462504,-24.08589605462504,30.0,-14.0,35.069461044637414,-19.069461044637414,29.0,-13.0,88.80617372577171,89.0,88.49864498644986,88.0
56.0,93,Italy,Tuscany,39.645133428557564,16.354866571442436,34.5,21.5,47.502078681100365,8.497921318899635,35.317716747442105,20.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
19.0,90,US,Oregon,36.23818813834525,-17.23818813834525,30.0,-11.0,36.54054054054054,-17.54054054054054,30.0,-11.0,88.59421613394215,88.0,89.21321321321321,89.0
40.0,91,US,California,36.23818813834525,3.761811861654749,30.0,10.0,38.68686189197347,1.3131381080265285,33.0,7.0,88.59421613394215,88.0,88.67250115154307,89.0
28.0,91,US,California,36.23818813834525,-8.23818813834525,30.0,-2.0,38.68686189197347,-10.686861891973471,33.0,-5.0,88.59421613394215,88.0,88.67250115154307,89.0
42.0,84,US,California,36.23818813834525,5.761811861654749,30.0,12.0,38.68686189197347,3.3131381080265285,33.0,9.0,88.59421613394215,88.0,88.67250115154307,89.0
16.0,90,Germany,Franken,45.66119640636441,-29.66119640636441,28.0,-12.0,39.06354334948842,-23.06354334948842,35.317716747442105,-19.317716747442105,89.9136690647482,90.0,88.4,90.0
17.0,86,Italy,Piedmont,39.645133428557564,-22.645133428557564,34.5,-17.5,50.02047247781605,-33.02047247781605,40.0,-23.0,88.64735945485519,88.0,89.5,89.0
22.0,85,US,Texas,36.23818813834525,-14.23818813834525,30.0,-8.0,21.666666666666668,0.33333333333333215,22.0,0.0,88.59421613394215,88.0,87.0,88.0
48.0,90,US,California,36.23818813834525,11.76181186165475,30.0,18.0,38.68686189197347,9.313138108026529,33.0,15.0,88.59421613394215,88.0,88.67250115154307,89.0
80.0,91,Italy,Tuscany,39.645133428557564,40.354866571442436,34.5,45.5,47.502078681100365,32.497921318899635,35.317716747442105,44.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
22.0,88,France,Beaujolais,40.08589605462504,-18.08589605462504,30.0,-8.0,22.93595803665809,-0.9359580366580893,21.5,0.5,88.80617372577171,89.0,88.48148148148148,89.0
22.0,86,France,Alsace,40.08589605462504,-18.08589605462504,30.0,-8.0,28.822254858765376,-6.822254858765376,25.0,-3.0,88.80617372577171,89.0,89.33939393939394,89.0
40.0,89,US,California,36.23818813834525,3.761811861654749,30.0,10.0,38.68686189197347,1.3131381080265285,33.0,7.0,88.59421613394215,88.0,88.67250115154307,89.0
45.0,93,Austria,Wachau,30.039645319991028,14.960354680008972,29.0,16.0,40.8730479267636,4.126952073236403,36.65885837372105,8.341141626278947,90.11650485436893,90.0,92.20833333333333,92.5
32.0,89,France,Loire Valley,40.08589605462504,-8.085896054625039,30.0,2.0,27.215918147549825,4.784081852450175,25.0,7.0,88.80617372577171,89.0,88.408,88.0
53.0,89,France,Champagne,40.08589605462504,12.914103945374961,30.0,23.0,87.33810436891983,-34.33810436891983,60.0,-7.0,88.80617372577171,89.0,89.86915887850468,89.0
23.0,85,US,Virginia,36.23818813834525,-13.23818813834525,30.0,-7.0,29.527452432238377,-6.527452432238377,28.0,-5.0,88.59421613394215,88.0,85.79166666666667,86.0
16.0,82,Spain,Galicia,25.583870843967777,-9.583870843967777,18.0,-2.0,20.0,-4.0,18.5,-2.5,87.06388206388206,87.0,88.21428571428571,88.5
20.0,89,Spain,Northern Spain,25.583870843967777,-5.583870843967777,18.0,2.0,26.051110857873205,-6.051110857873205,18.0,2.0,87.06388206388206,87.0,86.95850622406638,87.0
15.0,87,France,Bordeaux,40.08589605462504,-25.08589605462504,30.0,-15.0,35.069461044637414,-20.069461044637414,29.0,-14.0,88.80617372577171,89.0,88.49864498644986,88.0
26.0,85,US,Washington,36.23818813834525,-10.23818813834525,30.0,-4.0,32.15239425095908,-6.152394250959077,28.0,-2.0,88.59421613394215,88.0,88.8546511627907,89.0
54.0,88,Italy,Tuscany,39.645133428557564,14.354866571442436,34.5,19.5,47.502078681100365,6.497921318899635,35.317716747442105,18.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
60.0,88,France,Champagne,40.08589605462504,19.91410394537496,30.0,30.0,87.33810436891983,-27.33810436891983,60.0,0.0,88.80617372577171,89.0,89.86915887850468,89.0
9.0,85,US,California,36.23818813834525,-27.23818813834525,30.0,-21.0,38.68686189197347,-29.68686189197347,33.0,-24.0,88.59421613394215,88.0,88.67250115154307,89.0
8.0,83,Argentina,Mendoza Province,23.45132060431057,-15.45132060431057,16.5,-8.5,23.980940757619585,-15.980940757619585,17.0,-9.0,86.48425196850394,86.0,86.60698689956332,86.0
21.0,86,Italy,Southern Italy,39.645133428557564,-18.645133428557564,34.5,-13.5,28.54800019581926,-7.5480001958192595,20.5,0.5,88.64735945485519,88.0,87.94318181818181,88.0
55.0,94,US,California,36.23818813834525,18.76181186165475,30.0,25.0,38.68686189197347,16.31313810802653,33.0,22.0,88.59421613394215,88.0,88.67250115154307,89.0
32.0,91,Germany,Mosel,45.66119640636441,-13.661196406364411,28.0,4.0,30.627902146318945,1.3720978536810549,27.0,5.0,89.9136690647482,90.0,90.01428571428572,90.0
26.0,92,US,California,36.23818813834525,-10.23818813834525,30.0,-4.0,38.68686189197347,-12.686861891973471,33.0,-7.0,88.59421613394215,88.0,88.67250115154307,89.0
20.0,87,France,Bordeaux,40.08589605462504,-20.08589605462504,30.0,-10.0,35.069461044637414,-15.069461044637414,29.0,-9.0,88.80617372577171,89.0,88.49864498644986,88.0
15.0,88,US,California,36.23818813834525,-21.23818813834525,30.0,-15.0,38.68686189197347,-23.68686189197347,33.0,-18.0,88.59421613394215,88.0,88.67250115154307,89.0
55.0,94,US,California,36.23818813834525,18.76181186165475,30.0,25.0,38.68686189197347,16.31313810802653,33.0,22.0,88.59421613394215,88.0,88.67250115154307,89.0
30.0,88,France,Burgundy,40.08589605462504,-10.085896054625039,30.0,0.0,62.98597286639918,-32.98597286639918,35.317716747442105,-5.317716747442105,88.80617372577171,89.0,89.5241935483871,89.0
15.0,87,France,France Other,40.08589605462504,-25.08589605462504,30.0,-15.0,17.665465390828878,-2.665465390828878,15.0,0.0,88.80617372577171,89.0,86.53846153846153,86.0
28.0,89,Germany,Mosel,45.66119640636441,-17.66119640636441,28.0,0.0,30.627902146318945,-2.627902146318945,27.0,1.0,89.9136690647482,90.0,90.01428571428572,90.0
65.0,88,US,Oregon,36.23818813834525,28.76181186165475,30.0,35.0,36.54054054054054,28.45945945945946,30.0,35.0,88.59421613394215,88.0,89.21321321321321,89.0
15.0,86,US,California,36.23818813834525,-21.23818813834525,30.0,-15.0,38.68686189197347,-23.68686189197347,33.0,-18.0,88.59421613394215,88.0,88.67250115154307,89.0
36.0,92,Austria,Kamptal,30.039645319991028,5.960354680008972,29.0,7.0,28.707428999555145,7.292571000444855,30.0,6.0,90.11650485436893,90.0,90.6086956521739,91.0
26.0,87,US,California,36.23818813834525,-10.23818813834525,30.0,-4.0,38.68686189197347,-12.686861891973471,33.0,-7.0,88.59421613394215,88.0,88.67250115154307,89.0
13.0,83,Chile,Molina,21.41172502899278,-8.41172502899278,15.0,-2.0,13.0,0.0,13.0,0.0,86.56313993174061,87.0,82.5,82.5
65.0,93,US,California,36.23818813834525,28.76181186165475,30.0,35.0,38.68686189197347,26.31313810802653,33.0,32.0,88.59421613394215,88.0,88.67250115154307,89.0
13.0,85,Portugal,Tejo,31.774150564134438,-18.774150564134438,20.0,-7.0,18.76270407292118,-5.762704072921181,15.0,-2.0,88.33633633633633,88.0,87.34146341463415,87.0
50.0,88,Italy,Central Italy,39.645133428557564,10.354866571442436,34.5,15.5,28.530746782010524,21.469253217989476,20.0,30.0,88.64735945485519,88.0,87.45161290322581,87.0
45.0,92,US,California,36.23818813834525,8.76181186165475,30.0,15.0,38.68686189197347,6.3131381080265285,33.0,12.0,88.59421613394215,88.0,88.67250115154307,89.0
22.0,86,US,California,36.23818813834525,-14.23818813834525,30.0,-8.0,38.68686189197347,-16.68686189197347,33.0,-11.0,88.59421613394215,88.0,88.67250115154307,89.0
14.0,84,Argentina,Mendoza Province,23.45132060431057,-9.45132060431057,16.5,-2.5,23.980940757619585,-9.980940757619585,17.0,-3.0,86.48425196850394,86.0,86.60698689956332,86.0
15.0,85,Spain,Catalonia,25.583870843967777,-10.583870843967777,18.0,-3.0,26.510902889965895,-11.510902889965895,18.0,-3.0,87.06388206388206,87.0,87.18666666666667,87.0
12.0,83,Uruguay,Canelones,20.5,-8.5,20.0,-8.0,17.6,-5.600000000000001,20.0,-8.0,85.5,85.5,85.2,84.0
20.0,87,US,California,36.23818813834525,-16.23818813834525,30.0,-10.0,38.68686189197347,-18.68686189197347,33.0,-13.0,88.59421613394215,88.0,88.67250115154307,89.0
24.0,88,Hungary,Tokaji,23.125,0.875,24.5,-0.5,24.5,-0.5,25.0,-1.0,88.625,89.0,87.75,89.0
15.0,87,Italy,Veneto,39.645133428557564,-24.645133428557564,34.5,-19.5,34.6926756603655,-19.692675660365502,24.5,-9.5,88.64735945485519,88.0,88.13636363636364,88.0
26.0,91,France,Rhône Valley,40.08589605462504,-14.085896054625039,30.0,-4.0,34.3144267156483,-8.314426715648302,24.0,2.0,88.80617372577171,89.0,88.65753424657534,89.0
32.0,89,France,Alsace,40.08589605462504,-8.085896054625039,30.0,2.0,28.822254858765376,3.177745141234624,25.0,7.0,88.80617372577171,89.0,89.33939393939394,89.0
18.0,88,US,Oregon,36.23818813834525,-18.23818813834525,30.0,-12.0,36.54054054054054,-18.54054054054054,30.0,-12.0,88.59421613394215,88.0,89.21321321321321,89.0
29.0,88,Italy,Piedmont,39.645133428557564,-10.645133428557564,34.5,-5.5,50.02047247781605,-21.02047247781605,40.0,-11.0,88.64735945485519,88.0,89.5,89.0
50.0,89,France,Bordeaux,40.08589605462504,9.914103945374961,30.0,20.0,35.069461044637414,14.930538955362586,29.0,21.0,88.80617372577171,89.0,88.49864498644986,88.0
15.0,86,Chile,Curicó Valley,21.41172502899278,-6.41172502899278,15.0,0.0,16.5,-1.5,15.0,0.0,86.56313993174061,87.0,85.5,85.5
20.0,88,Italy,Veneto,39.645133428557564,-19.645133428557564,34.5,-14.5,34.6926756603655,-14.692675660365502,24.5,-4.5,88.64735945485519,88.0,88.13636363636364,88.0
105.0,94,US,California,36.23818813834525,68.76181186165475,30.0,75.0,38.68686189197347,66.31313810802652,33.0,72.0,88.59421613394215,88.0,88.67250115154307,89.0
14.0,85,US,California,36.23818813834525,-22.23818813834525,30.0,-16.0,38.68686189197347,-24.68686189197347,33.0,-19.0,88.59421613394215,88.0,88.67250115154307,89.0
30.0,81,Spain,Catalonia,25.583870843967777,4.416129156032223,18.0,12.0,26.510902889965895,3.4890971100341055,18.0,12.0,87.06388206388206,87.0,87.18666666666667,87.0
75.0,92,France,Champagne,40.08589605462504,34.91410394537496,30.0,45.0,87.33810436891983,-12.33810436891983,60.0,15.0,88.80617372577171,89.0,89.86915887850468,89.0
11.0,88,Portugal,Dão,31.774150564134438,-20.774150564134438,20.0,-9.0,31.99753422328033,-20.99753422328033,35.0,-24.0,88.33633633633633,88.0,90.15789473684211,91.0
56.0,92,Austria,Wachau,30.039645319991028,25.960354680008972,29.0,27.0,40.8730479267636,15.126952073236403,36.65885837372105,19.341141626278947,90.11650485436893,90.0,92.20833333333333,92.5
35.317716747442105,88,France,Alsace,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,28.822254858765376,6.495461888676729,25.0,10.317716747442105,88.80617372577171,89.0,89.33939393939394,89.0
160.0,91,France,Champagne,40.08589605462504,119.91410394537496,30.0,130.0,87.33810436891983,72.66189563108017,60.0,100.0,88.80617372577171,89.0,89.86915887850468,89.0
21.0,87,Italy,Sicily & Sardinia,39.645133428557564,-18.645133428557564,34.5,-13.5,30.262868636953975,-9.262868636953975,28.5,-7.5,88.64735945485519,88.0,88.15686274509804,88.0
14.0,84,Spain,Catalonia,25.583870843967777,-11.583870843967777,18.0,-4.0,26.510902889965895,-12.510902889965895,18.0,-4.0,87.06388206388206,87.0,87.18666666666667,87.0
28.0,88,France,Bordeaux,40.08589605462504,-12.085896054625039,30.0,-2.0,35.069461044637414,-7.069461044637414,29.0,-1.0,88.80617372577171,89.0,88.49864498644986,88.0
17.0,87,France,Bordeaux,40.08589605462504,-23.08589605462504,30.0,-13.0,35.069461044637414,-18.069461044637414,29.0,-12.0,88.80617372577171,89.0,88.49864498644986,88.0
11.0,86,US,California,36.23818813834525,-25.23818813834525,30.0,-19.0,38.68686189197347,-27.68686189197347,33.0,-22.0,88.59421613394215,88.0,88.67250115154307,89.0
469.0,95,France,Champagne,40.08589605462504,428.91410394537496,30.0,439.0,87.33810436891983,381.66189563108014,60.0,409.0,88.80617372577171,89.0,89.86915887850468,89.0
95.0,91,Italy,Tuscany,39.645133428557564,55.354866571442436,34.5,60.5,47.502078681100365,47.497921318899635,35.317716747442105,59.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
16.0,88,Spain,Central Spain,25.583870843967777,-9.583870843967777,18.0,-2.0,22.88888888888889,-6.888888888888889,12.0,4.0,87.06388206388206,87.0,85.51851851851852,85.0
50.0,91,US,California,36.23818813834525,13.76181186165475,30.0,20.0,38.68686189197347,11.313138108026529,33.0,17.0,88.59421613394215,88.0,88.67250115154307,89.0
13.0,85,US,California,36.23818813834525,-23.23818813834525,30.0,-17.0,38.68686189197347,-25.68686189197347,33.0,-20.0,88.59421613394215,88.0,88.67250115154307,89.0
11.0,85,US,Washington,36.23818813834525,-25.23818813834525,30.0,-19.0,32.15239425095908,-21.152394250959077,28.0,-17.0,88.59421613394215,88.0,88.8546511627907,89.0
35.317716747442105,90,France,Burgundy,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,62.98597286639918,-27.668256118957075,35.317716747442105,0.0,88.80617372577171,89.0,89.5241935483871,89.0
15.0,86,Italy,Sicily & Sardinia,39.645133428557564,-24.645133428557564,34.5,-19.5,30.262868636953975,-15.262868636953975,28.5,-13.5,88.64735945485519,88.0,88.15686274509804,88.0
17.0,84,Spain,Northern Spain,25.583870843967777,-8.583870843967777,18.0,-1.0,26.051110857873205,-9.051110857873205,18.0,-1.0,87.06388206388206,87.0,86.95850622406638,87.0
13.0,90,US,California,36.23818813834525,-23.23818813834525,30.0,-17.0,38.68686189197347,-25.68686189197347,33.0,-20.0,88.59421613394215,88.0,88.67250115154307,89.0
28.0,90,France,Loire Valley,40.08589605462504,-12.085896054625039,30.0,-2.0,27.215918147549825,0.7840818524501749,25.0,3.0,88.80617372577171,89.0,88.408,88.0
35.317716747442105,95,Austria,Niederösterreich,30.039645319991028,5.278071427451078,29.0,6.317716747442105,22.767960930681667,12.549755816760438,19.0,16.317716747442105,90.11650485436893,90.0,89.13793103448276,89.0
75.0,91,Italy,Tuscany,39.645133428557564,35.354866571442436,34.5,40.5,47.502078681100365,27.497921318899635,35.317716747442105,39.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
25.0,90,Austria,Thermenregion,30.039645319991028,-5.039645319991028,29.0,-4.0,39.29531502423263,-14.295315024232629,35.317716747442105,-10.317716747442105,90.11650485436893,90.0,89.6,90.0
29.0,87,US,California,36.23818813834525,-7.238188138345251,30.0,-1.0,38.68686189197347,-9.686861891973471,33.0,-4.0,88.59421613394215,88.0,88.67250115154307,89.0
21.0,90,US,California,36.23818813834525,-15.23818813834525,30.0,-9.0,38.68686189197347,-17.68686189197347,33.0,-12.0,88.59421613394215,88.0,88.67250115154307,89.0
10.0,86,France,Bordeaux,40.08589605462504,-30.08589605462504,30.0,-20.0,35.069461044637414,-25.069461044637414,29.0,-19.0,88.80617372577171,89.0,88.49864498644986,88.0
35.317716747442105,89,France,Bordeaux,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,35.069461044637414,0.24825570280469123,29.0,6.317716747442105,88.80617372577171,89.0,88.49864498644986,88.0
15.0,86,France,Bordeaux,40.08589605462504,-25.08589605462504,30.0,-15.0,35.069461044637414,-20.069461044637414,29.0,-14.0,88.80617372577171,89.0,88.49864498644986,88.0
12.0,85,France,Southwest France,40.08589605462504,-28.08589605462504,30.0,-18.0,27.800927421767494,-15.800927421767494,21.0,-9.0,88.80617372577171,89.0,88.87777777777778,89.0
35.317716747442105,88,Italy,Veneto,39.645133428557564,-4.327416681115459,34.5,0.8177167474421054,34.6926756603655,0.6250410870766032,24.5,10.817716747442105,88.64735945485519,88.0,88.13636363636364,88.0
65.0,93,US,Oregon,36.23818813834525,28.76181186165475,30.0,35.0,36.54054054054054,28.45945945945946,30.0,35.0,88.59421613394215,88.0,89.21321321321321,89.0
35.317716747442105,90,France,Bordeaux,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,35.069461044637414,0.24825570280469123,29.0,6.317716747442105,88.80617372577171,89.0,88.49864498644986,88.0
32.0,89,US,California,36.23818813834525,-4.238188138345251,30.0,2.0,38.68686189197347,-6.6868618919734715,33.0,-1.0,88.59421613394215,88.0,88.67250115154307,89.0
35.317716747442105,85,Italy,Tuscany,39.645133428557564,-4.327416681115459,34.5,0.8177167474421054,47.502078681100365,-12.18436193365826,35.317716747442105,0.0,88.64735945485519,88.0,89.08587257617728,89.0
35.317716747442105,87,Portugal,Dão,31.774150564134438,3.543566183307668,20.0,15.317716747442105,31.99753422328033,3.320182524161776,35.0,0.31771674744210543,88.33633633633633,88.0,90.15789473684211,91.0
18.0,88,Italy,Northeastern Italy,39.645133428557564,-21.645133428557564,34.5,-16.5,26.863261671016115,-8.863261671016115,23.5,-5.5,88.64735945485519,88.0,88.0,88.0
30.0,91,Chile,San Antonio,21.41172502899278,8.58827497100722,15.0,15.0,28.0,2.0,25.0,5.0,86.56313993174061,87.0,87.25,87.0
19.0,86,US,Oregon,36.23818813834525,-17.23818813834525,30.0,-11.0,36.54054054054054,-17.54054054054054,30.0,-11.0,88.59421613394215,88.0,89.21321321321321,89.0
40.0,88,Spain,Northern Spain,25.583870843967777,14.416129156032223,18.0,22.0,26.051110857873205,13.948889142126795,18.0,22.0,87.06388206388206,87.0,86.95850622406638,87.0
16.0,90,US,California,36.23818813834525,-20.23818813834525,30.0,-14.0,38.68686189197347,-22.68686189197347,33.0,-17.0,88.59421613394215,88.0,88.67250115154307,89.0
50.0,92,US,California,36.23818813834525,13.76181186165475,30.0,20.0,38.68686189197347,11.313138108026529,33.0,17.0,88.59421613394215,88.0,88.67250115154307,89.0
23.0,91,New Zealand,Marlborough,29.063291139240505,-6.063291139240505,24.0,-1.0,22.75,0.25,21.0,2.0,88.87341772151899,89.0,88.45,88.0
65.0,88,France,Rhône Valley,40.08589605462504,24.91410394537496,30.0,35.0,34.3144267156483,30.685573284351698,24.0,41.0,88.80617372577171,89.0,88.65753424657534,89.0
35.317716747442105,84,Austria,Burgenland,30.039645319991028,5.278071427451078,29.0,6.317716747442105,29.28873855681206,6.0289781906300455,26.0,9.317716747442105,90.11650485436893,90.0,89.54166666666667,90.0
26.0,83,France,Loire Valley,40.08589605462504,-14.085896054625039,30.0,-4.0,27.215918147549825,-1.215918147549825,25.0,1.0,88.80617372577171,89.0,88.408,88.0
42.0,94,Germany,Mosel,45.66119640636441,-3.661196406364411,28.0,14.0,30.627902146318945,11.372097853681055,27.0,15.0,89.9136690647482,90.0,90.01428571428572,90.0
26.0,90,France,Alsace,40.08589605462504,-14.085896054625039,30.0,-4.0,28.822254858765376,-2.822254858765376,25.0,1.0,88.80617372577171,89.0,89.33939393939394,89.0
125.0,97,France,Rhône Valley,40.08589605462504,84.91410394537496,30.0,95.0,34.3144267156483,90.6855732843517,24.0,101.0,88.80617372577171,89.0,88.65753424657534,89.0
20.0,88,Italy,Southern Italy,39.645133428557564,-19.645133428557564,34.5,-14.5,28.54800019581926,-8.54800019581926,20.5,-0.5,88.64735945485519,88.0,87.94318181818181,88.0
42.0,91,Italy,Tuscany,39.645133428557564,2.354866571442436,34.5,7.5,47.502078681100365,-5.502078681100365,35.317716747442105,6.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
22.0,87,Italy,Veneto,39.645133428557564,-17.645133428557564,34.5,-12.5,34.6926756603655,-12.692675660365502,24.5,-2.5,88.64735945485519,88.0,88.13636363636364,88.0
30.0,90,Italy,Northeastern Italy,39.645133428557564,-9.645133428557564,34.5,-4.5,26.863261671016115,3.136738328983885,23.5,6.5,88.64735945485519,88.0,88.0,88.0
24.0,86,US,California,36.23818813834525,-12.23818813834525,30.0,-6.0,38.68686189197347,-14.686861891973471,33.0,-9.0,88.59421613394215,88.0,88.67250115154307,89.0
24.0,86,US,California,36.23818813834525,-12.23818813834525,30.0,-6.0,38.68686189197347,-14.686861891973471,33.0,-9.0,88.59421613394215,88.0,88.67250115154307,89.0
450.0,97,France,Bordeaux,40.08589605462504,409.91410394537496,30.0,420.0,35.069461044637414,414.9305389553626,29.0,421.0,88.80617372577171,89.0,88.49864498644986,88.0
46.0,91,US,California,36.23818813834525,9.76181186165475,30.0,16.0,38.68686189197347,7.3131381080265285,33.0,13.0,88.59421613394215,88.0,88.67250115154307,89.0
80.0,90,Italy,Tuscany,39.645133428557564,40.354866571442436,34.5,45.5,47.502078681100365,32.497921318899635,35.317716747442105,44.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
19.0,87,Italy,Veneto,39.645133428557564,-20.645133428557564,34.5,-15.5,34.6926756603655,-15.692675660365502,24.5,-5.5,88.64735945485519,88.0,88.13636363636364,88.0
18.0,89,US,Washington,36.23818813834525,-18.23818813834525,30.0,-12.0,32.15239425095908,-14.152394250959077,28.0,-10.0,88.59421613394215,88.0,88.8546511627907,89.0
11.0,81,US,Washington,36.23818813834525,-25.23818813834525,30.0,-19.0,32.15239425095908,-21.152394250959077,28.0,-17.0,88.59421613394215,88.0,88.8546511627907,89.0
13.0,86,France,Rhône Valley,40.08589605462504,-27.08589605462504,30.0,-17.0,34.3144267156483,-21.314426715648302,24.0,-11.0,88.80617372577171,89.0,88.65753424657534,89.0
30.0,87,Italy,Tuscany,39.645133428557564,-9.645133428557564,34.5,-4.5,47.502078681100365,-17.502078681100365,35.317716747442105,-5.317716747442105,88.64735945485519,88.0,89.08587257617728,89.0
10.0,84,France,Burgundy,40.08589605462504,-30.08589605462504,30.0,-20.0,62.98597286639918,-52.98597286639918,35.317716747442105,-25.317716747442105,88.80617372577171,89.0,89.5241935483871,89.0
11.0,82,Chile,Rio Claro,21.41172502899278,-10.41172502899278,15.0,-4.0,12.5,-1.5,12.5,-1.5,86.56313993174061,87.0,84.0,84.0
18.0,86,US,California,36.23818813834525,-18.23818813834525,30.0,-12.0,38.68686189197347,-20.68686189197347,33.0,-15.0,88.59421613394215,88.0,88.67250115154307,89.0
34.0,87,Italy,Northeastern Italy,39.645133428557564,-5.645133428557564,34.5,-0.5,26.863261671016115,7.136738328983885,23.5,10.5,88.64735945485519,88.0,88.0,88.0
20.0,90,France,Alsace,40.08589605462504,-20.08589605462504,30.0,-10.0,28.822254858765376,-8.822254858765376,25.0,-5.0,88.80617372577171,89.0,89.33939393939394,89.0
25.0,86,France,Loire Valley,40.08589605462504,-15.085896054625039,30.0,-5.0,27.215918147549825,-2.215918147549825,25.0,0.0,88.80617372577171,89.0,88.408,88.0
25.0,89,US,Washington,36.23818813834525,-11.23818813834525,30.0,-5.0,32.15239425095908,-7.152394250959077,28.0,-3.0,88.59421613394215,88.0,88.8546511627907,89.0
13.0,82,US,California,36.23818813834525,-23.23818813834525,30.0,-17.0,38.68686189197347,-25.68686189197347,33.0,-20.0,88.59421613394215,88.0,88.67250115154307,89.0
175.0,88,Italy,Tuscany,39.645133428557564,135.35486657144244,34.5,140.5,47.502078681100365,127.49792131889964,35.317716747442105,139.6822832525579,88.64735945485519,88.0,89.08587257617728,89.0
70.0,93,US,California,36.23818813834525,33.76181186165475,30.0,40.0,38.68686189197347,31.31313810802653,33.0,37.0,88.59421613394215,88.0,88.67250115154307,89.0
12.0,88,Moldova,Moldova,20.0,-8.0,12.0,0.0,20.0,-8.0,12.0,0.0,88.0,88.0,88.0,88.0
17.0,90,US,California,36.23818813834525,-19.23818813834525,30.0,-13.0,38.68686189197347,-21.68686189197347,33.0,-16.0,88.59421613394215,88.0,88.67250115154307,89.0
